ID,タイプ,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
7528,キュウ,-130.000000,392.000000,-1406.000000,0.000000,0.000000,0.000000,100,
5167,キュウ,-1155.000000,534.000000,-1649.000000,0.000000,0.000000,0.000000,100,
6837,キュウ,252.000000,732.000000,-1693.000000,0.000000,0.000000,0.000000,100,
11,リッポウタイ,-1658.000000,20.000000,-2135.000000,0.000000,0.000000,0.000000,100,
2388,リッポウタイ,399.000000,79.000000,-2240.000000,0.000000,0.000000,0.000000,100,
13962,エンチュウ,-78.000000,440.000000,-1059.000000,0.000000,0.000000,0.000000,100,
12,リッポウタイ,-1649.000000,22.000000,-2135.000000,0.000000,0.000000,0.000000,100,
33904,オレンジリッポウタイ,87.000000,83.000000,1094.000000,0.000000,0.000000,0.000000,100,
15831,エンチュウ,1170.000000,420.000000,-899.000000,0.000000,0.000000,0.000000,100,
3913,リッポウタイ,-1632.000000,231.000000,-1875.000000,0.000000,0.000000,0.000000,100,
5152,キュウ,-842.000000,564.000000,-1415.000000,0.000000,0.000000,0.000000,100,
6830,キュウ,269.000000,739.000000,-1710.000000,0.000000,0.000000,0.000000,100,
491,リッポウタイ,-998.000000,154.000000,-2101.000000,0.000000,0.000000,0.000000,100,
4973,キュウ,-998.000000,532.000000,-1649.000000,0.000000,0.000000,0.000000,100,
2382,リッポウタイ,425.000000,32.000000,-2309.000000,0.000000,0.000000,0.000000,100,
7124,キュウ,104.000000,553.000000,-1641.000000,0.000000,0.000000,0.000000,100,
13,リッポウタイ,-1632.000000,34.000000,-2118.000000,0.000000,0.000000,0.000000,100,
4747,キュウ,-1007.000000,525.000000,-1684.000000,0.000000,0.000000,0.000000,100,
6987,キュウ,243.000000,570.000000,-1849.000000,0.000000,0.000000,0.000000,100,
14,リッポウタイ,-1632.000000,30.000000,-2127.000000,0.000000,0.000000,0.000000,100,
4756,キュウ,-938.000000,562.000000,-1719.000000,0.000000,0.000000,0.000000,100,
13346,エンチュウ,-87.000000,423.000000,-1146.000000,0.000000,0.000000,0.000000,100,
1704,リッポウタイ,-816.000000,257.000000,-2057.000000,0.000000,0.000000,0.000000,100,
38082,島民の霊,-52.000000,126.000000,2083.000000,0.000000,0.000000,0.000000,100,
3951,リッポウタイ,-1484.000000,336.000000,-1858.000000,0.000000,0.000000,0.000000,100,
501,リッポウタイ,-1042.000000,225.000000,-2040.000000,0.000000,0.000000,0.000000,100,
32325,オレンジリッポウタイ,538.000000,384.000000,564.000000,0.000000,0.000000,0.000000,100,
1002,リッポウタイ,-599.000000,96.000000,-2231.000000,0.000000,0.000000,0.000000,100,
2376,リッポウタイ,486.000000,28.000000,-2309.000000,0.000000,0.000000,0.000000,100,
6102,キュウ,-286.000000,419.000000,-1510.000000,0.000000,0.000000,0.000000,100,
3733,リッポウタイ,-1936.000000,81.000000,-1719.000000,0.000000,0.000000,0.000000,100,
15,リッポウタイ,-1623.000000,31.000000,-2127.000000,0.000000,0.000000,0.000000,100,
1885,リッポウタイ,139.000000,18.000000,-2318.000000,0.000000,0.000000,0.000000,100,
38203,島民の霊,-174.000000,177.000000,2188.000000,0.000000,0.000000,0.000000,100,
3742,リッポウタイ,-1936.000000,74.000000,-1745.000000,0.000000,0.000000,0.000000,100,
16,リッポウタイ,-1623.000000,36.000000,-2118.000000,0.000000,0.000000,0.000000,100,
11316,エンバン,-1198.000000,510.000000,-1319.000000,0.000000,0.000000,0.000000,100,
6834,キュウ,278.000000,749.000000,-1710.000000,0.000000,0.000000,0.000000,100,
511,リッポウタイ,-1016.000000,329.000000,-1970.000000,0.000000,0.000000,0.000000,100,
4977,キュウ,-990.000000,535.000000,-1623.000000,0.000000,0.000000,0.000000,100,
2386,リッポウタイ,391.000000,73.000000,-2248.000000,0.000000,0.000000,0.000000,100,
7128,キュウ,104.000000,555.000000,-1632.000000,0.000000,0.000000,0.000000,100,
17,リッポウタイ,-1623.000000,22.000000,-2144.000000,0.000000,0.000000,0.000000,100,
4767,キュウ,-920.000000,579.000000,-1675.000000,0.000000,0.000000,0.000000,100,
35846,オレンジリッポウタイ,1128.000000,17.000000,1259.000000,0.000000,0.000000,0.000000,100,
5605,キュウ,-807.000000,602.000000,-1788.000000,0.000000,0.000000,0.000000,100,
7007,キュウ,17.000000,167.000000,-1927.000000,0.000000,0.000000,0.000000,100,
18,リッポウタイ,-1623.000000,17.000000,-2153.000000,0.000000,0.000000,0.000000,100,
4760,キュウ,-920.000000,577.000000,-1693.000000,0.000000,0.000000,0.000000,100,
505,リッポウタイ,-1007.000000,367.000000,-1944.000000,0.000000,0.000000,0.000000,100,
3772,リッポウタイ,-1927.000000,31.000000,-1892.000000,0.000000,0.000000,0.000000,100,
2749,リッポウタイ,825.000000,49.000000,-2170.000000,0.000000,0.000000,0.000000,100,
5175,キュウ,-1250.000000,587.000000,-1632.000000,0.000000,0.000000,0.000000,100,
3440,リッポウタイ,-1962.000000,87.000000,-1589.000000,0.000000,0.000000,0.000000,100,
1022,リッポウタイ,-720.000000,84.000000,-2240.000000,0.000000,0.000000,0.000000,100,
13977,エンチュウ,-182.000000,452.000000,-1068.000000,0.000000,0.000000,0.000000,100,
19,リッポウタイ,-1615.000000,19.000000,-2153.000000,0.000000,0.000000,0.000000,100,
20,リッポウタイ,-1615.000000,23.000000,-2144.000000,0.000000,0.000000,0.000000,100,
2742,リッポウタイ,703.000000,556.000000,-1944.000000,0.000000,0.000000,0.000000,100,
5160,キュウ,-1155.000000,542.000000,-1632.000000,0.000000,0.000000,0.000000,100,
499,リッポウタイ,-1033.000000,240.000000,-2031.000000,0.000000,0.000000,0.000000,100,
4981,キュウ,-1016.000000,525.000000,-1589.000000,0.000000,0.000000,0.000000,100,
33913,オレンジリッポウタイ,130.000000,113.000000,1068.000000,0.000000,0.000000,0.000000,100,
11228,エンバン,-1128.000000,509.000000,-1276.000000,0.000000,0.000000,0.000000,100,
6486,キュウ,-69.000000,173.000000,-1892.000000,0.000000,0.000000,0.000000,100,
21,リッポウタイ,-1615.000000,48.000000,-2101.000000,0.000000,0.000000,0.000000,100,
35644,オレンジリッポウタイ,1128.000000,42.000000,1076.000000,0.000000,0.000000,0.000000,100,
4755,キュウ,-964.000000,545.000000,-1710.000000,0.000000,0.000000,0.000000,100,
12956,エンチュウ,-625.000000,662.000000,-1085.000000,0.000000,0.000000,0.000000,100,
22,リッポウタイ,-1606.000000,50.000000,-2101.000000,0.000000,0.000000,0.000000,100,
33914,オレンジリッポウタイ,122.000000,98.000000,1094.000000,0.000000,0.000000,0.000000,100,
15833,エンチュウ,1162.000000,424.000000,-888.000000,0.000000,0.000000,0.000000,100,
2899,リッポウタイ,408.000000,389.000000,-2040.000000,0.000000,0.000000,0.000000,100,
509,リッポウタイ,-998.000000,371.000000,-1944.000000,0.000000,0.000000,0.000000,100,
8055,キュウ,668.000000,1009.000000,-1632.000000,0.000000,0.000000,0.000000,100,
1712,リッポウタイ,-833.000000,217.000000,-2083.000000,0.000000,0.000000,0.000000,100,
5162,キュウ,-1163.000000,542.000000,-1641.000000,0.000000,0.000000,0.000000,100,
13684,エンチュウ,208.000000,747.000000,-1328.000000,0.000000,0.000000,0.000000,100,
1010,リッポウタイ,-573.000000,37.000000,-2309.000000,0.000000,0.000000,0.000000,100,
34702,オレンジリッポウタイ,582.000000,298.000000,946.000000,0.000000,0.000000,0.000000,100,
15403,エンチュウ,1024.000000,790.000000,-1250.000000,0.000000,0.000000,0.000000,100,
2737,リッポウタイ,703.000000,517.000000,-1962.000000,0.000000,0.000000,0.000000,100,
23,リッポウタイ,-1606.000000,55.000000,-2092.000000,0.000000,0.000000,0.000000,100,
7837,キュウ,608.000000,969.000000,-1701.000000,0.000000,0.000000,0.000000,100,
6110,キュウ,-295.000000,401.000000,-1398.000000,0.000000,0.000000,0.000000,100,
6480,キュウ,-87.000000,191.000000,-1884.000000,0.000000,0.000000,0.000000,100,
13795,エンチュウ,78.000000,519.000000,-981.000000,0.000000,0.000000,0.000000,100,
1893,リッポウタイ,156.000000,26.000000,-2300.000000,0.000000,0.000000,0.000000,100,
16038,エンチュウ,1358.000000,297.000000,-970.000000,0.000000,0.000000,0.000000,100,
24,リッポウタイ,-1615.000000,53.000000,-2092.000000,0.000000,0.000000,0.000000,100,
34195,オレンジリッポウタイ,165.000000,74.000000,1224.000000,0.000000,0.000000,0.000000,100,
7228,キュウ,165.000000,678.000000,-1476.000000,0.000000,0.000000,0.000000,100,
14528,エンチュウ,651.000000,906.000000,-1111.000000,0.000000,0.000000,0.000000,100,
2746,リッポウタイ,790.000000,48.000000,-2188.000000,0.000000,0.000000,0.000000,100,
391,リッポウタイ,-877.000000,21.000000,-2300.000000,0.000000,0.000000,0.000000,100,
4985,キュウ,-1024.000000,522.000000,-1580.000000,0.000000,0.000000,0.000000,100,
6490,キュウ,-69.000000,182.000000,-1884.000000,0.000000,0.000000,0.000000,100,
25,リッポウタイ,-1615.000000,53.000000,-2092.000000,0.000000,0.000000,0.000000,100,
4775,キュウ,-903.000000,591.000000,-1675.000000,0.000000,0.000000,0.000000,100,
26,リッポウタイ,-1606.000000,55.000000,-2092.000000,0.000000,0.000000,0.000000,100,
2919,リッポウタイ,339.000000,402.000000,-2014.000000,0.000000,0.000000,0.000000,100,
37743,島民の霊,-295.000000,56.000000,2092.000000,0.000000,0.000000,0.000000,100,
2242,リッポウタイ,-226.000000,156.000000,-2031.000000,0.000000,0.000000,0.000000,100,
11326,エンバン,-1259.000000,419.000000,-1120.000000,0.000000,0.000000,0.000000,100,
7748,キュウ,339.000000,807.000000,-1710.000000,0.000000,0.000000,0.000000,100,
385,リッポウタイ,-885.000000,63.000000,-2222.000000,0.000000,0.000000,0.000000,100,
6011,キュウ,-408.000000,535.000000,-1667.000000,0.000000,0.000000,0.000000,100,
902,リッポウタイ,-1128.000000,286.000000,-1970.000000,0.000000,0.000000,0.000000,100,
2243,リッポウタイ,-217.000000,150.000000,-2031.000000,0.000000,0.000000,0.000000,100,
2404,リッポウタイ,399.000000,48.000000,-2283.000000,0.000000,0.000000,0.000000,100,
33807,オレンジリッポウタイ,-122.000000,18.000000,1042.000000,0.000000,0.000000,0.000000,100,
8162,エンバン,773.000000,1012.000000,-1580.000000,0.000000,0.000000,0.000000,100,
27,リッポウタイ,-1606.000000,60.000000,-2083.000000,0.000000,0.000000,0.000000,100,
5793,キュウ,-373.000000,495.000000,-1823.000000,0.000000,0.000000,0.000000,100,
3929,リッポウタイ,-1484.000000,346.000000,-1849.000000,0.000000,0.000000,0.000000,100,
7655,キュウ,477.000000,866.000000,-1762.000000,0.000000,0.000000,0.000000,100,
28,リッポウタイ,-1615.000000,58.000000,-2083.000000,0.000000,0.000000,0.000000,100,
5786,キュウ,-356.000000,441.000000,-1875.000000,0.000000,0.000000,0.000000,100,
38096,島民の霊,-17.000000,107.000000,2092.000000,0.000000,0.000000,0.000000,100,
13181,エンチュウ,-686.000000,698.000000,-868.000000,0.000000,0.000000,0.000000,100,
507,リッポウタイ,-990.000000,363.000000,-1953.000000,0.000000,0.000000,0.000000,100,
15038,エンチュウ,800.000000,731.000000,-902.000000,0.000000,0.000000,0.000000,100,
2244,リッポウタイ,-217.000000,153.000000,-2023.000000,0.000000,0.000000,0.000000,100,
36247,島民の霊,148.000000,105.000000,1910.000000,0.000000,0.000000,0.000000,100,
13360,エンチュウ,-69.000000,427.000000,-1189.000000,0.000000,0.000000,0.000000,100,
29,リッポウタイ,-1658.000000,37.000000,-2101.000000,0.000000,0.000000,0.000000,100,
30351,ハンキュウ,2135.000000,177.000000,35.000000,0.000000,0.000000,0.000000,100,
2398,リッポウタイ,408.000000,66.000000,-2257.000000,0.000000,0.000000,0.000000,100,
30,リッポウタイ,-1658.000000,41.000000,-2092.000000,0.000000,0.000000,0.000000,100,
1720,リッポウタイ,-556.000000,331.000000,-2014.000000,0.000000,0.000000,0.000000,100,
30918,ハンキュウ,226.000000,347.000000,434.000000,0.000000,0.000000,0.000000,100,
5170,キュウ,-1207.000000,557.000000,-1649.000000,0.000000,0.000000,0.000000,100,
3967,リッポウタイ,-1450.000000,351.000000,-1858.000000,0.000000,0.000000,0.000000,100,
389,リッポウタイ,-885.000000,17.000000,-2309.000000,0.000000,0.000000,0.000000,100,
27699,ハンエン,1111.000000,423.000000,-99.000000,0.000000,0.000000,0.000000,100,
37216,島民の霊,-1398.000000,16.000000,1988.000000,0.000000,0.000000,0.000000,100,
2247,リッポウタイ,-243.000000,172.000000,-2023.000000,0.000000,0.000000,0.000000,100,
6841,キュウ,252.000000,739.000000,-1684.000000,0.000000,0.000000,0.000000,100,
1018,リッポウタイ,-686.000000,19.000000,-2344.000000,0.000000,0.000000,0.000000,100,
5500,キュウ,-590.000000,479.000000,-1884.000000,0.000000,0.000000,0.000000,100,
3749,リッポウタイ,-1892.000000,58.000000,-1866.000000,0.000000,0.000000,0.000000,100,
31,リッポウタイ,-1667.000000,38.000000,-2092.000000,0.000000,0.000000,0.000000,100,
14310,エンチュウ,382.000000,814.000000,-1128.000000,0.000000,0.000000,0.000000,100,
2392,リッポウタイ,417.000000,84.000000,-2231.000000,0.000000,0.000000,0.000000,100,
1901,リッポウタイ,148.000000,16.000000,-2326.000000,0.000000,0.000000,0.000000,100,
5611,キュウ,-807.000000,591.000000,-1806.000000,0.000000,0.000000,0.000000,100,
3758,リッポウタイ,-1884.000000,58.000000,-1875.000000,0.000000,0.000000,0.000000,100,
32,リッポウタイ,-1667.000000,34.000000,-2101.000000,0.000000,0.000000,0.000000,100,
32350,オレンジリッポウタイ,495.000000,386.000000,608.000000,0.000000,0.000000,0.000000,100,
399,リッポウタイ,-1059.000000,33.000000,-2205.000000,0.000000,0.000000,0.000000,100,
2248,リッポウタイ,-252.000000,178.000000,-2023.000000,0.000000,0.000000,0.000000,100,
12975,エンチュウ,-668.000000,660.000000,-1094.000000,0.000000,0.000000,0.000000,100,
33,リッポウタイ,-1615.000000,71.000000,-2066.000000,0.000000,0.000000,0.000000,100,
15336,エンチュウ,1094.000000,721.000000,-1250.000000,0.000000,0.000000,0.000000,100,
2402,リッポウタイ,391.000000,54.000000,-2274.000000,0.000000,0.000000,0.000000,100,
12968,エンチュウ,-634.000000,668.000000,-1068.000000,0.000000,0.000000,0.000000,100,
34,リッポウタイ,-1615.000000,65.000000,-2075.000000,0.000000,0.000000,0.000000,100,
393,リッポウタイ,-885.000000,17.000000,-2309.000000,0.000000,0.000000,0.000000,100,
5891,キュウ,-373.000000,437.000000,-1884.000000,0.000000,0.000000,0.000000,100,
14538,エンチュウ,660.000000,937.000000,-1146.000000,0.000000,0.000000,0.000000,100,
3660,リッポウタイ,-1788.000000,109.000000,-1892.000000,0.000000,0.000000,0.000000,100,
2637,リッポウタイ,677.000000,476.000000,-1988.000000,0.000000,0.000000,0.000000,100,
6347,キュウ,-764.000000,583.000000,-1441.000000,0.000000,0.000000,0.000000,100,
3328,リッポウタイ,-1970.000000,69.000000,-1667.000000,0.000000,0.000000,0.000000,100,
910,リッポウタイ,-1120.000000,321.000000,-1944.000000,0.000000,0.000000,0.000000,100,
6508,キュウ,-156.000000,397.000000,-1693.000000,0.000000,0.000000,0.000000,100,
35,リッポウタイ,-1606.000000,67.000000,-2075.000000,0.000000,0.000000,0.000000,100,
5801,キュウ,-365.000000,493.000000,-1823.000000,0.000000,0.000000,0.000000,100,
33800,オレンジリッポウタイ,-122.000000,17.000000,1059.000000,0.000000,0.000000,0.000000,100,
11759,エンバン,-1068.000000,379.000000,-859.000000,0.000000,0.000000,0.000000,100,
8033,キュウ,608.000000,1032.000000,-1519.000000,0.000000,0.000000,0.000000,100,
36,リッポウタイ,-1606.000000,74.000000,-2066.000000,0.000000,0.000000,0.000000,100,
5794,キュウ,-373.000000,503.000000,-1814.000000,0.000000,0.000000,0.000000,100,
2630,リッポウタイ,651.000000,513.000000,-1979.000000,0.000000,0.000000,0.000000,100,
29752,ハンキュウ,2170.000000,208.000000,-130.000000,0.000000,0.000000,0.000000,100,
6348,キュウ,-790.000000,580.000000,-1450.000000,0.000000,0.000000,0.000000,100,
387,リッポウタイ,-894.000000,56.000000,-2231.000000,0.000000,0.000000,0.000000,100,
12963,エンチュウ,-634.000000,655.000000,-1102.000000,0.000000,0.000000,0.000000,100,
37,リッポウタイ,-1615.000000,65.000000,-2075.000000,0.000000,0.000000,0.000000,100,
2915,リッポウタイ,339.000000,276.000000,-2083.000000,0.000000,0.000000,0.000000,100,
33802,オレンジリッポウタイ,-122.000000,17.000000,1050.000000,0.000000,0.000000,0.000000,100,
7657,キュウ,469.000000,844.000000,-1780.000000,0.000000,0.000000,0.000000,100,
38,リッポウタイ,-1615.000000,58.000000,-2083.000000,0.000000,0.000000,0.000000,100,
4780,キュウ,-859.000000,618.000000,-1693.000000,0.000000,0.000000,0.000000,100,
2254,リッポウタイ,-252.000000,160.000000,-2057.000000,0.000000,0.000000,0.000000,100,
13370,エンチュウ,-95.000000,419.000000,-1293.000000,0.000000,0.000000,0.000000,100,
1600,リッポウタイ,-694.000000,220.000000,-2109.000000,0.000000,0.000000,0.000000,100,
16135,ビッグリッポウタイ,999.000000,677.000000,-1100.000000,0.000000,0.000000,0.000000,100,
397,リッポウタイ,-1102.000000,33.000000,-2196.000000,0.000000,0.000000,0.000000,100,
2625,リッポウタイ,651.000000,393.000000,-2031.000000,0.000000,0.000000,0.000000,100,
30927,ハンキュウ,217.000000,341.000000,443.000000,0.000000,0.000000,0.000000,100,
34718,オレンジリッポウタイ,651.000000,301.000000,903.000000,0.000000,0.000000,0.000000,100,
7227,キュウ,148.000000,647.000000,-1484.000000,0.000000,0.000000,0.000000,100,
898,リッポウタイ,-1111.000000,249.000000,-2005.000000,0.000000,0.000000,0.000000,100,
5380,キュウ,-1259.000000,573.000000,-1398.000000,0.000000,0.000000,0.000000,100,
39,リッポウタイ,-1606.000000,60.000000,-2083.000000,0.000000,0.000000,0.000000,100,
40,リッポウタイ,-1606.000000,67.000000,-2075.000000,0.000000,0.000000,0.000000,100,
7862,キュウ,764.000000,886.000000,-1736.000000,0.000000,0.000000,0.000000,100,
1909,リッポウタイ,69.000000,59.000000,-2214.000000,0.000000,0.000000,0.000000,100,
35868,オレンジリッポウタイ,1094.000000,47.000000,1120.000000,0.000000,0.000000,0.000000,100,
5619,キュウ,-773.000000,530.000000,-1866.000000,0.000000,0.000000,0.000000,100,
2634,リッポウタイ,642.000000,518.000000,-1979.000000,0.000000,0.000000,0.000000,100,
6352,キュウ,-799.000000,569.000000,-1406.000000,0.000000,0.000000,0.000000,100,
13065,エンチュウ,-764.000000,657.000000,-1007.000000,0.000000,0.000000,0.000000,100,
407,リッポウタイ,-1042.000000,64.000000,-2170.000000,0.000000,0.000000,0.000000,100,
41,リッポウタイ,-1632.000000,92.000000,-2031.000000,0.000000,0.000000,0.000000,100,
2935,リッポウタイ,530.000000,620.000000,-1944.000000,0.000000,0.000000,0.000000,100,
5629,キュウ,-530.000000,583.000000,-1675.000000,0.000000,0.000000,0.000000,100,
42,リッポウタイ,-1623.000000,95.000000,-2031.000000,0.000000,0.000000,0.000000,100,
4784,キュウ,-859.000000,620.000000,-1684.000000,0.000000,0.000000,0.000000,100,
401,リッポウタイ,-1050.000000,42.000000,-2196.000000,0.000000,0.000000,0.000000,100,
2258,リッポウタイ,-52.000000,116.000000,-1962.000000,0.000000,0.000000,0.000000,100,
918,リッポウタイ,-1163.000000,285.000000,-1962.000000,0.000000,0.000000,0.000000,100,
7432,キュウ,-182.000000,408.000000,-1563.000000,0.000000,0.000000,0.000000,100,
2259,リッポウタイ,-52.000000,120.000000,-1953.000000,0.000000,0.000000,0.000000,100,
6741,キュウ,-278.000000,294.000000,-1936.000000,0.000000,0.000000,0.000000,100,
14001,エンチュウ,-69.000000,470.000000,-998.000000,0.000000,0.000000,0.000000,100,
43,リッポウタイ,-1623.000000,102.000000,-2023.000000,0.000000,0.000000,0.000000,100,
16370,ビッグリッポウタイ,1632.000000,224.000000,-1207.000000,0.000000,0.000000,0.000000,100,
2420,リッポウタイ,408.000000,41.000000,-2292.000000,0.000000,0.000000,0.000000,100,
44,リッポウタイ,-1632.000000,98.000000,-2023.000000,0.000000,0.000000,0.000000,100,
3945,リッポウタイ,-1467.000000,344.000000,-1858.000000,0.000000,0.000000,0.000000,100,
2260,リッポウタイ,-61.000000,119.000000,-1953.000000,0.000000,0.000000,0.000000,100,
6734,キュウ,-269.000000,285.000000,-1936.000000,0.000000,0.000000,0.000000,100,
395,リッポウタイ,-1111.000000,38.000000,-2188.000000,0.000000,0.000000,0.000000,100,
4877,キュウ,-877.000000,525.000000,-1849.000000,0.000000,0.000000,0.000000,100,
2414,リッポウタイ,399.000000,48.000000,-2283.000000,0.000000,0.000000,0.000000,100,
33809,オレンジリッポウタイ,-130.000000,16.000000,1033.000000,0.000000,0.000000,0.000000,100,
7156,キュウ,122.000000,601.000000,-1476.000000,0.000000,0.000000,0.000000,100,
45,リッポウタイ,-1632.000000,98.000000,-2023.000000,0.000000,0.000000,0.000000,100,
4779,キュウ,-894.000000,591.000000,-1719.000000,0.000000,0.000000,0.000000,100,
11761,エンバン,-1076.000000,365.000000,-851.000000,0.000000,0.000000,0.000000,100,
7019,キュウ,122.000000,298.000000,-1918.000000,0.000000,0.000000,0.000000,100,
46,リッポウタイ,-1623.000000,102.000000,-2023.000000,0.000000,0.000000,0.000000,100,
4788,キュウ,-1094.000000,467.000000,-1771.000000,0.000000,0.000000,0.000000,100,
1608,リッポウタイ,-694.000000,230.000000,-2101.000000,0.000000,0.000000,0.000000,100,
6358,キュウ,-816.000000,566.000000,-1398.000000,0.000000,0.000000,0.000000,100,
38114,島民の霊,-61.000000,77.000000,2031.000000,0.000000,0.000000,0.000000,100,
3855,リッポウタイ,-1510.000000,389.000000,-1797.000000,0.000000,0.000000,0.000000,100,
