ID,アイテム名,SubID,耐久度
13,ツクシ,18,872
13,ツクシ,19,871
13,ツクシ,20,870
14,謎の草１,11,869
14,謎の草１,12,868
14,謎の草１,13,867
14,謎の草１,14,866
14,謎の草１,15,865
14,謎の草１,16,864
14,謎の草１,17,863
14,謎の草１,18,862
14,謎の草１,19,861
14,謎の草１,20,860
15,謎の草２,11,859
15,謎の草２,12,858
15,謎の草２,13,857
15,謎の草２,14,856
15,謎の草２,15,855
15,謎の草２,16,854
15,謎の草２,17,853
15,謎の草２,18,852
15,謎の草２,19,851
15,謎の草２,20,850
16,謎の草３,11,849
16,謎の草３,12,848
16,謎の草３,13,847
16,謎の草３,14,846
16,謎の草３,15,845
16,謎の草３,16,844
16,謎の草３,17,843
16,謎の草３,18,842
16,謎の草３,19,841
16,謎の草３,20,840
17,謎の草４,11,839
17,謎の草４,12,838
17,謎の草４,13,837
17,謎の草４,14,836
17,謎の草４,15,835
17,謎の草４,16,834
17,謎の草４,17,833
17,謎の草４,18,832
17,謎の草４,19,831
17,謎の草４,20,830
18,謎の草５,11,829
18,謎の草５,12,828
18,謎の草５,13,827
18,謎の草５,14,826
18,謎の草５,15,825
18,謎の草５,16,824
18,謎の草５,17,823
18,謎の草５,18,822
18,謎の草５,19,821
18,謎の草５,20,820
19,謎の草６,11,819
19,謎の草６,12,818
19,謎の草６,13,817
19,謎の草６,14,816
19,謎の草６,15,815
19,謎の草６,16,814
19,謎の草６,17,813
19,謎の草６,18,812
19,謎の草６,19,811
19,謎の草６,20,810
20,タンポポ,11,809
20,タンポポ,12,808
20,タンポポ,13,807
20,タンポポ,14,806
20,タンポポ,15,805
20,タンポポ,16,804
20,タンポポ,17,803
20,タンポポ,18,802
20,タンポポ,19,801
20,タンポポ,20,800
21,ニラ、もしくはスイセン,11,799
21,ニラ、もしくはスイセン,12,798
21,ニラ、もしくはスイセン,13,797
21,ニラ、もしくはスイセン,14,796
21,ニラ、もしくはスイセン,15,795
21,ニラ、もしくはスイセン,16,794
21,ニラ、もしくはスイセン,17,793
21,ニラ、もしくはスイセン,18,792
21,ニラ、もしくはスイセン,19,791
21,ニラ、もしくはスイセン,20,790
22,キノコ,11,789
22,キノコ,12,788
22,キノコ,13,787
22,キノコ,14,786
22,キノコ,15,785
22,キノコ,16,784
22,キノコ,17,783
22,キノコ,18,782
22,キノコ,19,781
22,キノコ,20,780
23,銅鉱石,11,779
23,銅鉱石,12,778
23,銅鉱石,13,777
23,銅鉱石,14,776
23,銅鉱石,15,775
23,銅鉱石,16,774
23,銅鉱石,17,773
23,銅鉱石,18,772
23,銅鉱石,19,771
23,銅鉱石,20,770
24,イカダ,11,769
24,イカダ,12,768
24,イカダ,13,767
24,イカダ,14,766
24,イカダ,15,765
24,イカダ,16,764
24,イカダ,17,763
24,イカダ,18,762
24,イカダ,19,761
24,イカダ,20,760
25,ブイ,11,759
25,ブイ,12,758
25,ブイ,13,757
25,ブイ,14,756
25,ブイ,15,755
25,ブイ,16,754
25,ブイ,17,753
25,ブイ,18,752
25,ブイ,19,751
25,ブイ,20,750
26,モンスターの体,11,749
26,モンスターの体,12,748
26,モンスターの体,13,747
26,モンスターの体,14,746
26,モンスターの体,15,745
26,モンスターの体,16,744
26,モンスターの体,17,743
26,モンスターの体,18,742
26,モンスターの体,19,741
26,モンスターの体,20,740
27,袋,11,739
27,袋,12,738
27,袋,13,737
27,袋,14,736
27,袋,15,735
27,袋,16,734
27,袋,17,733
27,袋,18,732
27,袋,19,731
27,袋,20,730
28,いい形の石（斧）,11,729
28,いい形の石（斧）,12,728
28,いい形の石（斧）,13,727
28,いい形の石（斧）,14,726
28,いい形の石（斧）,15,725
28,いい形の石（斧）,16,724
28,いい形の石（斧）,17,723
28,いい形の石（斧）,18,722
28,いい形の石（斧）,19,721
28,いい形の石（斧）,20,720
29,いい形の石（槍）,11,719
29,いい形の石（槍）,12,718
29,いい形の石（槍）,13,717
29,いい形の石（槍）,14,716
29,いい形の石（槍）,15,715
29,いい形の石（槍）,16,714
29,いい形の石（槍）,17,713
29,いい形の石（槍）,18,712
29,いい形の石（槍）,19,711
29,いい形の石（槍）,20,710
30,ワードブレス,11,709
30,ワードブレス,12,708
30,ワードブレス,13,707
30,ワードブレス,14,706
30,ワードブレス,15,705
30,ワードブレス,16,704
30,ワードブレス,17,703
30,ワードブレス,18,702
30,ワードブレス,19,701
30,ワードブレス,20,700
31,菅笠（すげがさ）,11,699
31,菅笠（すげがさ）,12,698
31,菅笠（すげがさ）,13,697
31,菅笠（すげがさ）,14,696
31,菅笠（すげがさ）,15,695
31,菅笠（すげがさ）,16,694
31,菅笠（すげがさ）,17,693
31,菅笠（すげがさ）,18,692
31,菅笠（すげがさ）,19,691
31,菅笠（すげがさ）,20,690
32,焼き魚,11,689
32,焼き魚,12,688
32,焼き魚,13,687
32,焼き魚,14,686
32,焼き魚,15,685
32,焼き魚,16,684
32,焼き魚,17,683
32,焼き魚,18,682
32,焼き魚,19,681
32,焼き魚,20,680
33,パパイヤ,11,679
33,パパイヤ,12,678
33,パパイヤ,13,677
33,パパイヤ,14,676
33,パパイヤ,15,675
33,パパイヤ,16,674
33,パパイヤ,17,673
33,パパイヤ,18,672
33,パパイヤ,19,671
33,パパイヤ,20,670
34,マンゴー,11,669
34,マンゴー,12,668
34,マンゴー,13,667
34,マンゴー,14,666
34,マンゴー,15,665
34,マンゴー,16,664
34,マンゴー,17,663
34,マンゴー,18,662
34,マンゴー,19,661
34,マンゴー,20,660
35,バナナ,11,659
35,バナナ,12,658
35,バナナ,13,657
35,バナナ,14,656
35,バナナ,15,655
35,バナナ,16,654
35,バナナ,17,653
35,バナナ,18,652
35,バナナ,19,651
35,バナナ,20,650
36,縦長の石,11,649
36,縦長の石,12,648
36,縦長の石,13,647
36,縦長の石,14,646
36,縦長の石,15,645
36,縦長の石,16,644
36,縦長の石,17,643
36,縦長の石,18,642
36,縦長の石,19,641
36,縦長の石,20,640
37,黒い貝,11,639
37,黒い貝,12,638
37,黒い貝,13,637
37,黒い貝,14,636
37,黒い貝,15,635
37,黒い貝,16,634
37,黒い貝,17,633
37,黒い貝,18,632
37,黒い貝,19,631
37,黒い貝,20,630
38,イカダ,11,629
38,イカダ,12,628
38,イカダ,13,627
38,イカダ,14,626
38,イカダ,15,625
38,イカダ,16,624
38,イカダ,17,623
38,イカダ,18,622
38,イカダ,19,621
38,イカダ,20,620
39,イカダ,11,619
39,イカダ,12,618
39,イカダ,13,617
39,イカダ,14,616
39,イカダ,15,615
39,イカダ,16,614
39,イカダ,17,613
39,イカダ,18,612
39,イカダ,19,611
39,イカダ,20,610
40,イカダ,11,609
40,イカダ,12,608
40,イカダ,13,607
40,イカダ,14,606
40,イカダ,15,605
40,イカダ,16,604
40,イカダ,17,603
40,イカダ,18,602
40,イカダ,19,601
40,イカダ,20,600
41,イカダ,11,599
41,イカダ,12,598
41,イカダ,13,597
41,イカダ,14,596
41,イカダ,15,595
41,イカダ,16,594
41,イカダ,17,593
41,イカダ,18,592
41,イカダ,19,591
41,イカダ,20,590
42,イカダ,11,589
42,イカダ,12,588
42,イカダ,13,587
42,イカダ,14,586
42,イカダ,15,585
42,イカダ,16,584
42,イカダ,17,583
42,イカダ,18,582
42,イカダ,19,581
42,イカダ,20,580
43,イカダ,11,579
43,イカダ,12,578
43,イカダ,13,577
43,イカダ,14,576
43,イカダ,15,575
43,イカダ,16,574
43,イカダ,17,573
43,イカダ,18,572
43,イカダ,19,571
43,イカダ,20,570
44,イカダ,11,569
44,イカダ,12,568
44,イカダ,13,567
44,イカダ,14,566
44,イカダ,15,565
44,イカダ,16,564
44,イカダ,17,563
44,イカダ,18,562
44,イカダ,19,561
44,イカダ,20,560
45,イカダ,11,559
45,イカダ,12,558
45,イカダ,13,557
45,イカダ,14,556
45,イカダ,15,555
45,イカダ,16,554
45,イカダ,17,553
45,イカダ,18,552
45,イカダ,19,551
45,イカダ,20,550
46,イカダ,11,549
46,イカダ,12,548
46,イカダ,13,547
46,イカダ,14,546
46,イカダ,15,545
46,イカダ,16,544
46,イカダ,17,543
46,イカダ,18,542
46,イカダ,19,541
46,イカダ,20,540
47,イカダ,11,539
47,イカダ,12,538
47,イカダ,13,537
47,イカダ,14,536
47,イカダ,15,535
47,イカダ,16,534
47,イカダ,17,533
47,イカダ,18,532
47,イカダ,19,531
47,イカダ,20,530
48,イカダ,11,529
48,イカダ,12,528
48,イカダ,13,527
48,イカダ,14,526
48,イカダ,15,525
48,イカダ,16,524
48,イカダ,17,523
48,イカダ,18,522
48,イカダ,19,521
48,イカダ,20,520
49,木の枝,11,519
49,木の枝,12,518
49,木の枝,13,517
49,木の枝,14,516
49,木の枝,15,515
49,木の枝,16,514
49,木の枝,17,513
49,木の枝,18,512
49,木の枝,19,511
49,木の枝,20,510
50,細い木の幹,11,509
50,細い木の幹,12,508
50,細い木の幹,13,507
50,細い木の幹,14,506
50,細い木の幹,15,505
50,細い木の幹,16,504
50,細い木の幹,17,503
50,細い木の幹,18,502
50,細い木の幹,19,501
50,細い木の幹,20,500
51,ツタ,11,499
51,ツタ,12,498
51,ツタ,13,497
51,ツタ,14,496
51,ツタ,15,495
51,ツタ,16,494
51,ツタ,17,493
51,ツタ,18,492
51,ツタ,19,491
51,ツタ,20,490
52,石,11,489
52,石,12,488
52,石,13,487
52,石,14,486
52,石,15,485
52,石,16,484
52,石,17,483
52,石,18,482
52,石,19,481
52,石,20,480
53,木の棒,11,479
53,木の棒,12,478
53,木の棒,13,477
53,木の棒,14,476
53,木の棒,15,475
53,木の棒,16,474
53,木の棒,17,473
53,木の棒,18,472
53,木の棒,19,471
53,木の棒,20,470
54,木の棒,11,469
54,木の棒,12,468
54,木の棒,13,467
54,木の棒,14,466
54,木の棒,15,465
54,木の棒,16,464
54,木の棒,17,463
54,木の棒,18,462
54,木の棒,19,461
54,木の棒,20,460
55,木の棒,11,459
55,木の棒,12,458
55,木の棒,13,457
55,木の棒,14,456
55,木の棒,15,455
55,木の棒,16,454
55,木の棒,17,453
55,木の棒,18,452
55,木の棒,19,451
55,木の棒,20,450
56,木の棒,11,449
56,木の棒,12,448
56,木の棒,13,447
56,木の棒,14,446
56,木の棒,15,445
56,木の棒,16,444
56,木の棒,17,443
56,木の棒,18,442
56,木の棒,19,441
56,木の棒,20,440
57,木の棒,11,439
57,木の棒,12,438
57,木の棒,13,437
57,木の棒,14,436
57,木の棒,15,435
57,木の棒,16,434
57,木の棒,17,433
57,木の棒,18,432
57,木の棒,19,431
57,木の棒,20,430
58,木の棒,11,429
58,木の棒,12,428
58,木の棒,13,427
58,木の棒,14,426
58,木の棒,15,425
58,木の棒,16,424
58,木の棒,17,423
58,木の棒,18,422
58,木の棒,19,421
58,木の棒,20,420
59,石槍,11,419
59,石槍,12,418
59,石槍,13,417
59,石槍,14,416
59,石槍,15,415
59,石槍,16,414
59,石槍,17,413
59,石槍,18,412
59,石槍,19,411
59,石槍,20,410
60,石槍,11,409
60,石槍,12,408
60,石槍,13,407
60,石槍,14,406
60,石槍,15,405
60,石槍,16,404
60,石槍,17,403
60,石槍,18,402
60,石槍,19,401
60,石槍,20,400
61,石槍,11,399
61,石槍,12,398
61,石槍,13,397
61,石槍,14,396
61,石槍,15,395
61,石槍,16,394
61,石槍,17,393
61,石槍,18,392
61,石槍,19,391
61,石槍,20,390
62,石槍,11,389
62,石槍,12,388
62,石槍,13,387
62,石槍,14,386
62,石槍,15,385
62,石槍,16,384
62,石槍,17,383
62,石槍,18,382
62,石槍,19,381
62,石槍,20,380
63,石槍,11,379
63,石槍,12,378
63,石槍,13,377
63,石槍,14,376
63,石槍,15,375
63,石槍,16,374
63,石槍,17,373
63,石槍,18,372
63,石槍,19,371
63,石槍,20,370
64,石槍,11,369
64,石槍,12,368
64,石槍,13,367
64,石槍,14,366
64,石槍,15,365
64,石槍,16,364
64,石槍,17,363
64,石槍,18,362
64,石槍,19,361
64,石槍,20,360
65,弓矢の弓,11,359
65,弓矢の弓,12,358
65,弓矢の弓,13,357
65,弓矢の弓,14,356
65,弓矢の弓,15,355
65,弓矢の弓,16,354
65,弓矢の弓,17,353
65,弓矢の弓,18,352
65,弓矢の弓,19,351
65,弓矢の弓,20,350
66,弓矢の弓,11,349
66,弓矢の弓,12,348
66,弓矢の弓,13,347
66,弓矢の弓,14,346
66,弓矢の弓,15,345
66,弓矢の弓,16,344
66,弓矢の弓,17,343
66,弓矢の弓,18,342
66,弓矢の弓,19,341
66,弓矢の弓,20,340
67,弓矢の弓,11,339
67,弓矢の弓,12,338
67,弓矢の弓,13,337
67,弓矢の弓,14,336
67,弓矢の弓,15,335
67,弓矢の弓,16,334
67,弓矢の弓,17,333
67,弓矢の弓,18,332
67,弓矢の弓,19,331
67,弓矢の弓,20,330
68,弓矢の弓,11,329
68,弓矢の弓,12,328
68,弓矢の弓,13,327
68,弓矢の弓,14,326
68,弓矢の弓,15,325
68,弓矢の弓,16,324
68,弓矢の弓,17,323
68,弓矢の弓,18,322
68,弓矢の弓,19,321
68,弓矢の弓,20,320
69,弓矢の弓,11,319
69,弓矢の弓,12,318
69,弓矢の弓,13,317
69,弓矢の弓,14,316
69,弓矢の弓,15,315
69,弓矢の弓,16,314
69,弓矢の弓,17,313
69,弓矢の弓,18,312
69,弓矢の弓,19,311
69,弓矢の弓,20,310
70,弓矢の弓,11,309
70,弓矢の弓,12,308
70,弓矢の弓,13,307
70,弓矢の弓,14,306
70,弓矢の弓,15,305
70,弓矢の弓,16,304
70,弓矢の弓,17,303
70,弓矢の弓,18,302
70,弓矢の弓,19,301
70,弓矢の弓,20,300
71,弓矢の弓,11,299
71,弓矢の弓,12,298
71,弓矢の弓,13,297
71,弓矢の弓,14,296
71,弓矢の弓,15,295
71,弓矢の弓,16,294
71,弓矢の弓,17,293
71,弓矢の弓,18,292
71,弓矢の弓,19,291
71,弓矢の弓,20,290
72,弓矢の弓,11,289
72,弓矢の弓,12,288
72,弓矢の弓,13,287
72,弓矢の弓,14,286
72,弓矢の弓,15,285
72,弓矢の弓,16,284
72,弓矢の弓,17,283
72,弓矢の弓,18,282
72,弓矢の弓,19,281
72,弓矢の弓,20,280
73,弓矢の弓,11,279
73,弓矢の弓,12,278
73,弓矢の弓,13,277
73,弓矢の弓,14,276
73,弓矢の弓,15,275
73,弓矢の弓,16,274
73,弓矢の弓,17,273
73,弓矢の弓,18,272
73,弓矢の弓,19,271
73,弓矢の弓,20,270
74,弓矢の弓,11,269
74,弓矢の弓,12,268
74,弓矢の弓,13,267
74,弓矢の弓,14,266
74,弓矢の弓,15,265
74,弓矢の弓,16,264
74,弓矢の弓,17,263
74,弓矢の弓,18,262
74,弓矢の弓,19,261
74,弓矢の弓,20,260
75,弓矢の弓,11,259
75,弓矢の弓,12,258
75,弓矢の弓,13,257
75,弓矢の弓,14,256
75,弓矢の弓,15,255
75,弓矢の弓,16,254
75,弓矢の弓,17,253
75,弓矢の弓,18,252
75,弓矢の弓,19,251
75,弓矢の弓,20,250
76,鉄パイプ,11,249
76,鉄パイプ,12,248
76,鉄パイプ,13,247
76,鉄パイプ,14,246
76,鉄パイプ,15,245
76,鉄パイプ,16,244
76,鉄パイプ,17,243
76,鉄パイプ,18,242
76,鉄パイプ,19,241
76,鉄パイプ,20,240
77,石付き鉄パイプ,11,239
77,石付き鉄パイプ,12,238
77,石付き鉄パイプ,13,237
77,石付き鉄パイプ,14,236
77,石付き鉄パイプ,15,235
77,石付き鉄パイプ,16,234
77,石付き鉄パイプ,17,233
77,石付き鉄パイプ,18,232
77,石付き鉄パイプ,19,231
77,石付き鉄パイプ,20,230
78,石斧,11,229
78,石斧,12,228
78,石斧,13,227
78,石斧,14,226
78,石斧,15,225
78,石斧,16,224
78,石斧,17,223
78,石斧,18,222
78,石斧,19,221
78,石斧,20,220
79,石斧,11,219
79,石斧,12,218
79,石斧,13,217
79,石斧,14,216
79,石斧,15,215
79,石斧,16,214
79,石斧,17,213
79,石斧,18,212
79,石斧,19,211
79,石斧,20,210
80,石斧,11,209
80,石斧,12,208
80,石斧,13,207
80,石斧,14,206
80,石斧,15,205
80,石斧,16,204
80,石斧,17,203
80,石斧,18,202
80,石斧,19,201
80,石斧,20,200
81,石斧,11,199
81,石斧,12,198
81,石斧,13,197
81,石斧,14,196
81,石斧,15,195
81,石斧,16,194
81,石斧,17,193
81,石斧,18,192
81,石斧,19,191
81,石斧,20,190
82,石斧,11,189
82,石斧,12,188
82,石斧,13,187
82,石斧,14,186
82,石斧,15,185
82,石斧,16,184
82,石斧,17,183
82,石斧,18,182
82,石斧,19,181
82,石斧,20,180
83,石斧,11,179
83,石斧,12,178
83,石斧,13,177
83,石斧,14,176
83,石斧,15,175
83,石斧,16,174
83,石斧,17,173
83,石斧,18,172
83,石斧,19,171
83,石斧,20,170
84,弓矢の矢,11,169
84,弓矢の矢,12,168
84,弓矢の矢,13,167
84,弓矢の矢,14,166
84,弓矢の矢,15,165
84,弓矢の矢,16,164
84,弓矢の矢,17,163
84,弓矢の矢,18,162
84,弓矢の矢,19,161
84,弓矢の矢,20,160
85,弓矢の矢,11,159
85,弓矢の矢,12,158
85,弓矢の矢,13,157
85,弓矢の矢,14,156
85,弓矢の矢,15,155
85,弓矢の矢,16,154
85,弓矢の矢,17,153
85,弓矢の矢,18,152
85,弓矢の矢,19,151
85,弓矢の矢,20,150
86,アトラトル,11,149
86,アトラトル,12,148
86,アトラトル,13,147
86,アトラトル,14,146
86,アトラトル,15,145
86,アトラトル,16,144
86,アトラトル,17,143
86,アトラトル,18,142
86,アトラトル,19,141
86,アトラトル,20,140
87,アトラトルに使う槍,11,139
87,アトラトルに使う槍,12,138
87,アトラトルに使う槍,13,137
87,アトラトルに使う槍,14,136
87,アトラトルに使う槍,15,135
87,アトラトルに使う槍,16,134
87,アトラトルに使う槍,17,133
87,アトラトルに使う槍,18,132
87,アトラトルに使う槍,19,131
87,アトラトルに使う槍,20,130
88,アトラトルに使う槍,11,129
88,アトラトルに使う槍,12,128
88,アトラトルに使う槍,13,127
88,アトラトルに使う槍,14,126
88,アトラトルに使う槍,15,125
88,アトラトルに使う槍,16,124
88,アトラトルに使う槍,17,123
88,アトラトルに使う槍,18,122
88,アトラトルに使う槍,19,121
88,アトラトルに使う槍,20,120
89,アトラトルに使う槍,11,119
89,アトラトルに使う槍,12,118
89,アトラトルに使う槍,13,117
89,アトラトルに使う槍,14,116
89,アトラトルに使う槍,15,115
89,アトラトルに使う槍,16,114
89,アトラトルに使う槍,17,113
89,アトラトルに使う槍,18,112
89,アトラトルに使う槍,19,111
89,アトラトルに使う槍,20,110
90,アトラトルに使う槍,11,109
90,アトラトルに使う槍,12,108
90,アトラトルに使う槍,13,107
90,アトラトルに使う槍,14,106
90,アトラトルに使う槍,15,105
90,アトラトルに使う槍,16,104
90,アトラトルに使う槍,17,103
90,アトラトルに使う槍,18,102
90,アトラトルに使う槍,19,101
90,アトラトルに使う槍,20,100
91,アトラトルに使う槍,11,99
91,アトラトルに使う槍,12,98
91,アトラトルに使う槍,13,97
91,アトラトルに使う槍,14,96
91,アトラトルに使う槍,15,95
91,アトラトルに使う槍,16,94
91,アトラトルに使う槍,17,93
91,アトラトルに使う槍,18,92
91,アトラトルに使う槍,19,91
91,アトラトルに使う槍,20,90
92,アトラトルに使う槍,11,89
92,アトラトルに使う槍,12,88
92,アトラトルに使う槍,13,87
92,アトラトルに使う槍,14,86
92,アトラトルに使う槍,15,85
92,アトラトルに使う槍,16,84
92,アトラトルに使う槍,17,83
92,アトラトルに使う槍,18,82
92,アトラトルに使う槍,19,81
92,アトラトルに使う槍,20,80
