ID,タイプ,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
32325,エンバン,1822.917480,26.688801,442.707489,0.000000,0.000000,0.000000,100,
1002,島民の霊,-694.445007,27.732000,-2326.389893,0.000000,0.000000,0.000000,100,
2376,島民の霊,642.359985,358.861389,-2048.610107,0.000000,0.000000,0.000000,100,
6102,エンバン,-217.014999,402.011414,-1779.515015,0.000000,0.000000,0.000000,100,
3733,キュウ,-1475.694946,529.437378,-1397.569946,0.000000,0.000000,0.000000,100,
15,島民の霊,-1649.305054,96.981400,-2013.887451,0.000000,0.000000,0.000000,100,
1885,島民の霊,243.054993,394.919800,-1961.805054,0.000000,0.000000,0.000000,100,
3742,キュウ,-1449.652466,545.059570,-1657.984985,0.000000,0.000000,0.000000,100,
16,島民の霊,-1649.305054,90.780800,-2022.569946,0.000000,0.000000,0.000000,100,
11316,エンチュウ,-894.097473,556.388428,-1362.847534,0.000000,0.000000,0.000000,100,
6834,エンバン,-26.042500,401.045410,-1519.097534,0.000000,0.000000,0.000000,100,
511,島民の霊,-972.222473,296.850189,-2005.207520,0.000000,0.000000,0.000000,100,
4977,キュウ,-1197.917480,568.454407,-1432.292480,0.000000,0.000000,0.000000,100,
2386,島民の霊,659.722473,467.219788,-1996.527466,0.000000,0.000000,0.000000,100,
7128,エンバン,355.902496,553.416199,-1935.765015,0.000000,0.000000,0.000000,100,
17,島民の霊,-1657.984985,107.723000,-1996.527466,0.000000,0.000000,0.000000,100,
4767,キュウ,-894.097473,581.859375,-1571.180054,0.000000,0.000000,0.000000,100,
35846,エンバン,-286.457489,87.450996,2144.097412,0.000000,0.000000,0.000000,100,
5605,キュウ,-329.859985,499.958801,-1631.944946,0.000000,0.000000,0.000000,100,
7007,エンバン,538.195007,752.585388,-1875.000000,0.000000,0.000000,0.000000,100,
18,島民の霊,-1666.667480,103.675598,-1996.527466,0.000000,0.000000,0.000000,100,
4760,キュウ,-850.695007,621.222778,-1605.902466,0.000000,0.000000,0.000000,100,
505,島民の霊,-1032.984985,215.577606,-2048.610107,0.000000,0.000000,0.000000,100,
3772,キュウ,-1449.652466,579.713196,-1467.015015,0.000000,0.000000,0.000000,100,
2749,島民の霊,1354.167480,32.347401,-1953.125000,0.000000,0.000000,0.000000,100,
5175,キュウ,-477.429993,553.762024,-1684.027466,0.000000,0.000000,0.000000,100,
3440,キュウ,-1562.500000,370.407990,-1779.515015,0.000000,0.000000,0.000000,100,
1022,島民の霊,-807.292480,45.979801,-2274.304932,0.000000,0.000000,0.000000,100,
13977,ビッグリッポウタイ,303.820007,890.256226,-1362.847534,0.000000,0.000000,0.000000,100,
19,島民の霊,-1666.667480,96.564201,-2005.207520,0.000000,0.000000,0.000000,100,
20,島民の霊,-1657.984985,100.470001,-2005.207520,0.000000,0.000000,0.000000,100,
2742,島民の霊,1284.722534,55.687801,-1944.444946,0.000000,0.000000,0.000000,100,
5160,キュウ,-494.792511,559.309021,-1701.390015,0.000000,0.000000,0.000000,100,
499,島民の霊,-1041.667480,142.584595,-2100.695068,0.000000,0.000000,0.000000,100,
4981,キュウ,-1293.402466,583.477417,-1406.250000,0.000000,0.000000,0.000000,100,
33913,エンバン,338.542511,201.661194,1293.402466,0.000000,0.000000,0.000000,100,
11228,エンチュウ,-920.140015,588.429626,-1258.680054,0.000000,0.000000,0.000000,100,
6486,エンバン,95.485001,550.865417,-1510.417480,0.000000,0.000000,0.000000,100,
21,島民の霊,-1614.582520,159.803406,-1961.805054,0.000000,0.000000,0.000000,100,
35644,エンバン,-1345.484985,55.697201,2039.930054,0.000000,0.000000,0.000000,100,
4755,キュウ,-842.015015,632.627808,-1649.305054,0.000000,0.000000,0.000000,100,
12956,ビッグリッポウタイ,26.042500,498.250397,-1128.472534,0.000000,0.000000,0.000000,100,
22,島民の霊,-1605.902466,164.417206,-1961.805054,0.000000,0.000000,0.000000,100,
33914,エンバン,347.222504,212.580002,1293.402466,0.000000,0.000000,0.000000,100,
15833,スモールリッポウタイ,1519.097534,303.067596,-1215.277466,0.000000,0.000000,0.000000,100,
2899,島民の霊,902.777527,187.162598,-2013.890015,0.000000,0.000000,0.000000,100,
509,島民の霊,-980.902527,305.971405,-1996.527466,0.000000,0.000000,0.000000,100,
8055,エンバン,1015.625000,378.145203,-1848.957520,0.000000,0.000000,0.000000,100,
1712,島民の霊,60.764999,103.969803,-2144.097412,0.000000,0.000000,0.000000,100,
5162,キュウ,-512.152527,572.228577,-1675.347534,0.000000,0.000000,0.000000,100,
13684,ビッグリッポウタイ,-260.417511,523.693420,-911.457520,0.000000,0.000000,0.000000,100,
1010,島民の霊,-755.207520,27.979000,-2317.707520,0.000000,0.000000,0.000000,100,
34702,エンバン,164.929993,91.353203,1892.359985,0.000000,0.000000,0.000000,100,
15403,スモールリッポウタイ,1364.462524,316.960602,-1041.767456,0.000000,0.000000,0.000000,100,
2737,島民の霊,1206.597534,69.377197,-1961.805054,0.000000,0.000000,0.000000,100,
23,島民の霊,-1605.902466,172.519608,-1953.125000,0.000000,0.000000,0.000000,100,
7837,エンバン,442.707489,975.396973,-1536.457520,0.000000,0.000000,0.000000,100,
6110,エンバン,-251.735001,393.406586,-1831.597534,0.000000,0.000000,0.000000,100,
6480,エンバン,86.805000,526.692017,-1623.265015,0.000000,0.000000,0.000000,100,
13795,ビッグリッポウタイ,442.707489,987.963013,-1250.000000,0.000000,0.000000,0.000000,100,
1893,島民の霊,-34.722500,43.719002,-2204.860107,0.000000,0.000000,0.000000,100,
16038,スモールリッポウタイ,1388.890015,453.579590,-1380.207520,0.000000,0.000000,0.000000,100,
24,島民の霊,-1614.582520,167.764206,-1953.125000,0.000000,0.000000,0.000000,100,
34195,エンバン,859.375000,206.624603,850.695007,0.000000,0.000000,0.000000,100,
7228,エンバン,572.917480,881.544373,-1788.194946,0.000000,0.000000,0.000000,100,
14528,ビッグリッポウタイ,800.882507,726.478027,-873.357483,0.000000,0.000000,0.000000,100,
2746,島民の霊,1258.680054,64.615997,-1944.444946,0.000000,0.000000,0.000000,100,
391,島民の霊,-1085.069946,79.452599,-2144.097412,0.000000,0.000000,0.000000,100,
4985,キュウ,-1284.722534,597.322998,-1432.292480,0.000000,0.000000,0.000000,100,
6490,エンバン,86.805000,534.781616,-1510.417480,0.000000,0.000000,0.000000,100,
25,島民の霊,-1657.984985,122.228996,-1979.167480,0.000000,0.000000,0.000000,100,
4775,キュウ,-859.375000,579.509583,-1501.737549,0.000000,0.000000,0.000000,100,
26,島民の霊,-1657.984985,129.481995,-1970.484985,0.000000,0.000000,0.000000,100,
2919,島民の霊,-1996.527466,48.393002,-1684.027466,0.000000,0.000000,0.000000,100,
2242,島民の霊,381.945007,33.820801,-2309.027588,0.000000,0.000000,0.000000,100,
11326,エンチュウ,-1102.430054,507.342407,-1093.750000,0.000000,0.000000,0.000000,100,
7748,エンバン,512.152527,964.010193,-1649.305054,0.000000,0.000000,0.000000,100,
385,島民の霊,-1076.390015,50.625801,-2178.820068,0.000000,0.000000,0.000000,100,
6011,エンバン,-130.207504,174.350998,-1918.402466,0.000000,0.000000,0.000000,100,
902,島民の霊,-1362.847534,118.092400,-2074.652588,0.000000,0.000000,0.000000,100,
2243,島民の霊,373.265015,34.026402,-2309.027588,0.000000,0.000000,0.000000,100,
2404,島民の霊,659.722473,547.578796,-1961.805054,0.000000,0.000000,0.000000,100,
33807,エンバン,833.332520,226.794998,1267.359985,0.000000,0.000000,0.000000,100,
8162,エンバン,842.015015,594.898621,-1848.957520,0.000000,0.000000,0.000000,100,
27,島民の霊,-1666.667480,125.009804,-1970.484985,0.000000,0.000000,0.000000,100,
5793,キュウ,-824.652527,622.752808,-1562.500000,0.000000,0.000000,0.000000,100,
3929,キュウ,-1909.722534,132.278000,-1475.694946,0.000000,0.000000,0.000000,100,
7655,エンバン,824.652527,991.669617,-1579.859985,0.000000,0.000000,0.000000,100,
28,島民の霊,-1666.667480,117.898399,-1979.167480,0.000000,0.000000,0.000000,100,
5786,キュウ,-824.652527,612.581421,-1536.457520,0.000000,0.000000,0.000000,100,
13181,ビッグリッポウタイ,17.360001,481.468994,-1067.707520,0.000000,0.000000,0.000000,100,
507,島民の霊,-1041.667480,225.204605,-2039.930054,0.000000,0.000000,0.000000,100,
15038,スモールリッポウタイ,1180.555054,620.950378,-1241.319946,0.000000,0.000000,0.000000,100,
2244,島民の霊,373.265015,29.959801,-2317.707520,0.000000,0.000000,0.000000,100,
36247,エンバン,-86.805000,90.853600,2039.930054,0.000000,0.000000,0.000000,100,
13360,ビッグリッポウタイ,173.610001,577.402588,-963.542480,0.000000,0.000000,0.000000,100,
29,島民の霊,-1640.625000,138.426193,-1970.484985,0.000000,0.000000,0.000000,100,
30351,エンバン,-26.042500,126.107399,642.359985,0.000000,0.000000,0.000000,100,
2398,島民の霊,668.402527,501.886993,-1979.167480,0.000000,0.000000,0.000000,100,
30,島民の霊,-1640.625000,145.962402,-1961.805054,0.000000,0.000000,0.000000,100,
1720,島民の霊,34.722500,117.663399,-2022.569946,0.000000,0.000000,0.000000,100,
30918,エンバン,781.250000,271.531189,468.750000,0.000000,0.000000,0.000000,100,
5170,キュウ,-460.070007,549.181824,-1684.027466,0.000000,0.000000,0.000000,100,
3967,キュウ,-1736.109985,303.752014,-1432.292480,0.000000,0.000000,0.000000,100,
389,島民の霊,-1076.390015,91.808197,-2135.417480,0.000000,0.000000,0.000000,100,
27699,リッポウタイ,1511.132446,559.843018,-36.887501,0.000000,0.000000,0.000000,100,
2247,島民の霊,581.597473,63.146801,-2230.902588,0.000000,0.000000,0.000000,100,
6841,エンバン,-52.082500,392.601990,-1501.737549,0.000000,0.000000,0.000000,100,
1018,島民の霊,-703.125000,22.772400,-2335.070068,0.000000,0.000000,0.000000,100,
5500,キュウ,-442.707489,491.739990,-1536.457520,0.000000,0.000000,0.000000,100,
3749,キュウ,-1423.612549,556.502014,-1657.984985,0.000000,0.000000,0.000000,100,
31,島民の霊,-1649.305054,141.348602,-1961.805054,0.000000,0.000000,0.000000,100,
14310,ビッグリッポウタイ,564.234985,776.935608,-972.222473,0.000000,0.000000,0.000000,100,
2392,島民の霊,685.765015,430.647003,-2005.207520,0.000000,0.000000,0.000000,100,
1901,島民の霊,-60.764999,60.923801,-2178.820068,0.000000,0.000000,0.000000,100,
5611,キュウ,-329.859985,473.089600,-1579.862549,0.000000,0.000000,0.000000,100,
3758,キュウ,-1440.972534,583.827393,-1467.015015,0.000000,0.000000,0.000000,100,
32,島民の霊,-1649.305054,133.954193,-1970.484985,0.000000,0.000000,0.000000,100,
32350,エンバン,1675.347534,70.753601,390.625000,0.000000,0.000000,0.000000,100,
399,島民の霊,-1050.347534,129.687393,-2109.375000,0.000000,0.000000,0.000000,100,
2248,島民の霊,581.597473,57.528599,-2239.582520,0.000000,0.000000,0.000000,100,
12975,ビッグリッポウタイ,52.082500,529.252625,-1171.875000,0.000000,0.000000,0.000000,100,
33,島民の霊,-1649.305054,133.954193,-1970.484985,0.000000,0.000000,0.000000,100,
15336,スモールリッポウタイ,1229.824951,386.027405,-932.382507,0.000000,0.000000,0.000000,100,
2402,島民の霊,668.402527,521.970825,-1970.484985,0.000000,0.000000,0.000000,100,
12968,ビッグリッポウタイ,60.764999,534.296021,-1145.832520,0.000000,0.000000,0.000000,100,
34,島民の霊,-1649.305054,141.348602,-1961.805054,0.000000,0.000000,0.000000,100,
393,島民の霊,-1059.027466,116.925598,-2118.054932,0.000000,0.000000,0.000000,100,
5891,キュウ,-711.804993,561.067810,-1388.890015,0.000000,0.000000,0.000000,100,
14538,ビッグリッポウタイ,818.977478,712.265808,-852.085022,0.000000,0.000000,0.000000,100,
3660,キュウ,-1605.902466,421.635010,-1388.890015,0.000000,0.000000,0.000000,100,
2637,島民の霊,460.070007,366.696991,-2057.292480,0.000000,0.000000,0.000000,100,
6347,エンバン,251.735001,546.468994,-1875.000000,0.000000,0.000000,0.000000,100,
3328,キュウ,-1918.402466,87.019997,-1744.792480,0.000000,0.000000,0.000000,100,
910,島民の霊,-1128.472534,264.489594,-1987.847534,0.000000,0.000000,0.000000,100,
6508,エンバン,130.207504,618.799377,-1423.612549,0.000000,0.000000,0.000000,100,
35,島民の霊,-1657.984985,136.735001,-1961.805054,0.000000,0.000000,0.000000,100,
5801,キュウ,-581.597473,551.721802,-1493.055054,0.000000,0.000000,0.000000,100,
33800,エンバン,772.570007,308.524597,1258.680054,0.000000,0.000000,0.000000,100,
11759,エンチュウ,-555.554993,519.218811,-1345.484985,0.000000,0.000000,0.000000,100,
8033,エンバン,1015.625000,693.066772,-1692.707520,0.000000,0.000000,0.000000,100,
36,島民の霊,-1657.984985,129.481995,-1970.484985,0.000000,0.000000,0.000000,100,
5794,キュウ,-833.332520,618.976807,-1562.500000,0.000000,0.000000,0.000000,100,
2630,島民の霊,381.945007,291.957794,-2083.332520,0.000000,0.000000,0.000000,100,
29752,リッポウタイ,190.972504,311.964996,512.152527,0.000000,0.000000,0.000000,100,
6348,エンバン,251.735001,557.244019,-1866.319946,0.000000,0.000000,0.000000,100,
387,島民の霊,-1085.069946,55.672001,-2170.139893,0.000000,0.000000,0.000000,100,
12963,ビッグリッポウタイ,52.082500,526.940979,-1154.515015,0.000000,0.000000,0.000000,100,
37,島民の霊,-1657.984985,129.481995,-1970.484985,0.000000,0.000000,0.000000,100,
2915,島民の霊,-1987.847534,54.156799,-1684.027466,0.000000,0.000000,0.000000,100,
33802,エンバン,824.652527,222.314804,1276.042480,0.000000,0.000000,0.000000,100,
7657,エンバン,815.972473,995.026001,-1579.859985,0.000000,0.000000,0.000000,100,
38,島民の霊,-1657.984985,136.735001,-1961.805054,0.000000,0.000000,0.000000,100,
4780,キュウ,-894.097473,558.803589,-1493.055054,0.000000,0.000000,0.000000,100,
2254,島民の霊,598.957520,32.348999,-2274.304932,0.000000,0.000000,0.000000,100,
13370,ビッグリッポウタイ,156.250000,565.893982,-963.542480,0.000000,0.000000,0.000000,100,
1600,島民の霊,69.445000,35.319199,-2256.945068,0.000000,0.000000,0.000000,100,
16135,スモールリッポウタイ,1666.667480,195.033798,-1189.234985,0.000000,0.000000,0.000000,100,
397,島民の霊,-1059.027466,116.925598,-2118.054932,0.000000,0.000000,0.000000,100,
2625,島民の霊,355.902496,240.041000,-2109.375000,0.000000,0.000000,0.000000,100,
30927,エンバン,781.250000,271.711395,477.429993,0.000000,0.000000,0.000000,100,
34718,エンバン,208.332504,81.127403,1753.472534,0.000000,0.000000,0.000000,100,
7227,エンバン,564.234985,880.336426,-1788.194946,0.000000,0.000000,0.000000,100,
898,島民の霊,-1380.207520,172.529205,-2022.569946,0.000000,0.000000,0.000000,100,
5380,キュウ,-520.832520,459.754791,-1892.359985,0.000000,0.000000,0.000000,100,
39,島民の霊,-1666.667480,132.121201,-1961.805054,0.000000,0.000000,0.000000,100,
40,島民の霊,-1666.667480,125.009804,-1970.484985,0.000000,0.000000,0.000000,100,
7862,エンバン,312.500000,877.526794,-1545.140015,0.000000,0.000000,0.000000,100,
1909,島民の霊,-86.805000,44.755001,-2196.179932,0.000000,0.000000,0.000000,100,
35868,エンバン,-434.027496,42.402401,2057.292480,0.000000,0.000000,0.000000,100,
5619,キュウ,-303.820007,431.036194,-1527.777466,0.000000,0.000000,0.000000,100,
2634,島民の霊,277.777496,187.470200,-2126.735107,0.000000,0.000000,0.000000,100,
6352,エンバン,8.680000,177.939407,-1909.722534,0.000000,0.000000,0.000000,100,
13065,ビッグリッポウタイ,8.680000,471.703003,-1310.765015,0.000000,0.000000,0.000000,100,
407,島民の霊,-1041.667480,131.858795,-2109.375000,0.000000,0.000000,0.000000,100,
41,島民の霊,-1562.500000,23.939800,-2161.457520,0.000000,0.000000,0.000000,100,
2935,島民の霊,-2013.890015,38.277000,-1675.347534,0.000000,0.000000,0.000000,100,
5629,キュウ,-286.457489,399.032593,-1432.292480,0.000000,0.000000,0.000000,100,
42,島民の霊,-1553.819946,25.241400,-2161.457520,0.000000,0.000000,0.000000,100,
4784,キュウ,-868.054993,557.593201,-1432.292480,0.000000,0.000000,0.000000,100,
401,島民の霊,-1059.027466,127.515800,-2109.375000,0.000000,0.000000,0.000000,100,
2258,島民の霊,625.000000,38.750000,-2256.945068,0.000000,0.000000,0.000000,100,
918,島民の霊,-1128.472534,253.778793,-1996.527466,0.000000,0.000000,0.000000,100,
7432,エンバン,564.234985,1026.147583,-1510.417480,0.000000,0.000000,0.000000,100,
2259,島民の霊,625.000000,43.980801,-2248.262451,0.000000,0.000000,0.000000,100,
6741,エンバン,-199.652496,432.904388,-1614.582520,0.000000,0.000000,0.000000,100,
14001,ビッグリッポウタイ,642.359985,940.636780,-1145.832520,0.000000,0.000000,0.000000,100,
43,島民の霊,-1553.819946,28.450001,-2152.777588,0.000000,0.000000,0.000000,100,
16370,スモールリッポウタイ,1710.305054,68.544403,-884.167480,0.000000,0.000000,0.000000,100,
2420,島民の霊,729.167480,42.283001,-2213.542480,0.000000,0.000000,0.000000,100,
44,島民の霊,-1562.500000,27.025200,-2152.777588,0.000000,0.000000,0.000000,100,
3945,キュウ,-1701.387451,347.516388,-1449.652466,0.000000,0.000000,0.000000,100,
2260,島民の霊,616.320007,45.566601,-2248.262451,0.000000,0.000000,0.000000,100,
6734,エンバン,-199.652496,432.904388,-1614.582520,0.000000,0.000000,0.000000,100,
395,島民の霊,-1050.347534,108.371399,-2126.735107,0.000000,0.000000,0.000000,100,
4877,キュウ,-1267.359985,611.428223,-1588.542480,0.000000,0.000000,0.000000,100,
2414,島民の霊,677.082520,496.374786,-1979.167480,0.000000,0.000000,0.000000,100,
33809,エンバン,798.609985,166.222794,1336.805054,0.000000,0.000000,0.000000,100,
7156,エンバン,295.140015,779.432007,-1692.707520,0.000000,0.000000,0.000000,100,
45,島民の霊,-1553.819946,25.241400,-2161.457520,0.000000,0.000000,0.000000,100,
4779,キュウ,-894.097473,556.398010,-1484.375000,0.000000,0.000000,0.000000,100,
11761,エンチュウ,-564.234985,522.708801,-1345.484985,0.000000,0.000000,0.000000,100,
7019,エンバン,477.429993,926.169373,-1684.027466,0.000000,0.000000,0.000000,100,
46,島民の霊,-1545.140015,26.542801,-2161.457520,0.000000,0.000000,0.000000,100,
4788,キュウ,-885.417480,551.276001,-1397.569946,0.000000,0.000000,0.000000,100,
1608,島民の霊,95.485001,49.504398,-2239.582520,0.000000,0.000000,0.000000,100,
6358,エンバン,8.680000,159.123398,-1927.082520,0.000000,0.000000,0.000000,100,
3855,キュウ,-1666.667480,396.983185,-1536.457520,0.000000,0.000000,0.000000,100,
405,島民の霊,-1050.347534,119.029404,-2118.054932,0.000000,0.000000,0.000000,100,
13580,ビッグリッポウタイ,-78.125000,460.412994,-1015.625000,0.000000,0.000000,0.000000,100,
906,島民の霊,-1371.527466,126.892601,-2065.972412,0.000000,0.000000,0.000000,100,
14921,ビッグリッポウタイ,920.140015,928.956421,-1345.484985,0.000000,0.000000,0.000000,100,
2263,島民の霊,625.000000,33.519199,-2265.625000,0.000000,0.000000,0.000000,100,
2408,島民の霊,659.722473,567.668579,-1953.125000,0.000000,0.000000,0.000000,100,
6134,エンバン,-217.014999,283.829010,-1892.359985,0.000000,0.000000,0.000000,100,
3765,キュウ,-1432.292480,587.941772,-1467.015015,0.000000,0.000000,0.000000,100,
47,島民の霊,-1545.140015,29.874800,-2152.777588,0.000000,0.000000,0.000000,100,
13819,ビッグリッポウタイ,460.070007,998.033813,-1250.000000,0.000000,0.000000,0.000000,100,
1917,島民の霊,-112.847504,67.523804,-2170.137451,0.000000,0.000000,0.000000,100,
48,島民の霊,-1553.819946,28.450001,-2152.777588,0.000000,0.000000,0.000000,100,
15556,スモールリッポウタイ,1092.627441,469.042389,-879.992493,0.000000,0.000000,0.000000,100,
3774,キュウ,-1440.972534,567.888428,-1432.292480,0.000000,0.000000,0.000000,100,
2264,島民の霊,633.679993,31.961599,-2265.625000,0.000000,0.000000,0.000000,100,
